10000 14.513 0
20000 14.6752 0.114733
30000 14.7012 0.0793719
40000 14.8441 0.137338
50000 14.9516 0.146003
60000 14.9543 0.121695
70000 14.9447 0.104692
80000 14.9109 0.0968993
90000 14.8996 0.086786
100000 14.9129 0.0791176
110000 14.9565 0.0830627
120000 14.9326 0.0795108
130000 14.949 0.0750671
140000 14.9758 0.0743406
150000 14.9818 0.0696233
160000 14.9832 0.0652863
170000 14.9936 0.0622765
180000 15.005 0.0598435
190000 15.0072 0.0567336
200000 15.0105 0.0539971
210000 15.0192 0.0521187
220000 15.0106 0.0504529
230000 15.0032 0.0488047
240000 15.0044 0.046785
250000 15.0129 0.0456831
260000 14.9935 0.0478649
270000 14.991 0.0461559
280000 15.0007 0.0455087
290000 15.0093 0.0447552
300000 15.0087 0.0432678
310000 15.0072 0.0418968
320000 15.0025 0.0408503
330000 15.0194 0.0429411
340000 15.0121 0.0422866
350000 15.0125 0.0410798
360000 15.0133 0.0399478
370000 15.0114 0.0389145
380000 15.0128 0.0379168
390000 15.0148 0.0369937
400000 15.0114 0.0362182
410000 15.0078 0.0355182
420000 15.0019 0.0351523
430000 15.0001 0.0343832
440000 15.0047 0.0339117
450000 14.9958 0.0343202
460000 14.9936 0.0336404
470000 14.9889 0.0332495
480000 14.9856 0.0327213
490000 14.9808 0.0324026
500000 14.9816 0.0317631
510000 14.973 0.0322799
520000 14.9788 0.0321811
530000 14.9788 0.0315739
540000 14.9775 0.0310182
550000 14.9744 0.030609
560000 14.9694 0.0304604
570000 14.9767 0.0307978
580000 14.9786 0.0303212
590000 14.9828 0.0300937
600000 14.9802 0.0297023
610000 14.9782 0.0292816
620000 14.9775 0.0288185
630000 14.9851 0.0293639
640000 14.9814 0.0291353
650000 14.9765 0.0291015
660000 14.9777 0.0286856
670000 14.9794 0.0283056
680000 14.9817 0.0279855
690000 14.984 0.0276726
700000 14.9833 0.0272859
710000 14.9828 0.0269061
720000 14.9834 0.0265392
730000 14.98 0.0263892
740000 14.9792 0.0260471
750000 14.9807 0.0257471
760000 14.9742 0.0262159
770000 14.9724 0.0259427
780000 14.9713 0.0256309
790000 14.9704 0.0253236
800000 14.9722 0.025069
810000 14.9698 0.0248741
820000 14.97 0.0245715
830000 14.9677 0.0243792
840000 14.9609 0.0250272
850000 14.9632 0.0248459
860000 14.9663 0.0247437
870000 14.9623 0.0247803
880000 14.9638 0.0245443
890000 14.964 0.0242691
900000 14.9669 0.0241733
910000 14.9655 0.0239448
920000 14.9655 0.0236845
930000 14.9653 0.023431
940000 14.9657 0.0231856
950000 14.9661 0.0229444
960000 14.9679 0.0227768
970000 14.9691 0.0225719
980000 14.9722 0.0225552
990000 14.9709 0.0223645
1000000 14.9698 0.0221659
1010000 14.9671 0.0221182
1020000 14.9653 0.0219736
1030000 14.9672 0.0218411
1040000 14.9663 0.0216496
1050000 14.9673 0.0214675
1060000 14.9655 0.0213403
1070000 14.9659 0.0211449
1080000 14.9656 0.0209513
1090000 14.9681 0.0209152
1100000 14.9713 0.0209683
1110000 14.9745 0.0210128
1120000 14.9741 0.0208285
1130000 14.9728 0.0206839
1140000 14.9717 0.020532
1150000 14.9722 0.0203587
1160000 14.9734 0.0202203
1170000 14.9741 0.0200603
1180000 14.9733 0.0199085
1190000 14.9743 0.0197657
1200000 14.9737 0.0196088
1210000 14.9777 0.0198491
1220000 14.9773 0.0196908
1230000 14.9791 0.0196114
1240000 14.9775 0.0195165
1250000 14.978 0.0193681
1260000 14.9811 0.0194574
1270000 14.9806 0.0193107
1280000 14.9834 0.0193643
1290000 14.9825 0.0192344
1300000 14.9831 0.0190934
1310000 14.981 0.0190597
1320000 14.9797 0.0189589
1330000 14.9803 0.0188257
1340000 14.9796 0.0186969
1350000 14.9788 0.0185763
1360000 14.9797 0.0184628
1370000 14.9793 0.0183343
1380000 14.9801 0.0182202
1390000 14.9813 0.0181272
1400000 14.9839 0.0181924
1410000 14.9845 0.0180717
1420000 14.9853 0.0179646
1430000 14.9831 0.0179785
1440000 14.9825 0.0178626
1450000 14.9814 0.0177752
1460000 14.9844 0.0179023
1470000 14.985 0.0177921
1480000 14.9833 0.0177551
1490000 14.983 0.0176382
1500000 14.985 0.0176291
1510000 14.984 0.0175395
1520000 14.9842 0.017425
1530000 14.9818 0.0174748
1540000 14.9821 0.0173638
1550000 14.9804 0.0173331
1560000 14.9808 0.0172264
1570000 14.9836 0.0173421
1580000 14.9817 0.0173315
1590000 14.9803 0.0172809
1600000 14.9788 0.0172383
1610000 14.9801 0.0171806
1620000 14.9816 0.017138
1630000 14.9823 0.0170467
1640000 14.9839 0.0170232
1650000 14.9842 0.016923
1660000 14.9842 0.0168211
1670000 14.9862 0.0168316
1680000 14.9874 0.0167787
1690000 14.9862 0.0167263
1700000 14.9858 0.0166319
1710000 14.9866 0.0165546
1720000 14.9852 0.0165186
1730000 14.9857 0.0164297
1740000 14.9853 0.0163394
1750000 14.9861 0.0162625
1760000 14.9867 0.0161811
1770000 14.9881 0.0161568
1780000 14.9887 0.0160748
1790000 14.9883 0.0159882
1800000 14.9849 0.016263
1810000 14.9874 0.0163642
1820000 14.987 0.01628
1830000 14.9861 0.0162129
1840000 14.9837 0.0163028
1850000 14.9849 0.0162533
1860000 14.9819 0.016432
1870000 14.9813 0.0163535
1880000 14.9815 0.016267
1890000 14.9817 0.0161832
1900000 14.9813 0.0161037
1910000 14.9808 0.0160263
1920000 14.9814 0.0159539
1930000 14.9828 0.0159265
1940000 14.9833 0.0158545
1950000 14.9833 0.0157732
1960000 14.9825 0.0157161
1970000 14.982 0.015642
1980000 14.9815 0.0155717
1990000 14.9799 0.0155815
2000000 14.9794 0.0155113
2010000 14.98 0.0154483
2020000 14.9799 0.0153727
2030000 14.9795 0.015301
2040000 14.9797 0.015227
2050000 14.9795 0.0151535
2060000 14.9788 0.0150965
2070000 14.9783 0.0150341
2080000 14.9771 0.0150087
2090000 14.9754 0.0150267
2100000 14.9759 0.0149633
2110000 14.9772 0.0149429
2120000 14.9767 0.0148785
2130000 14.9738 0.0150981
2140000 14.9725 0.0150834
2150000 14.9728 0.0150167
2160000 14.9708 0.0150864
2170000 14.9738 0.0153284
2180000 14.9746 0.0152789
2190000 14.9752 0.015218
2200000 14.9773 0.0153016
2210000 14.9772 0.0152326
2220000 14.9762 0.0152021
2230000 14.9749 0.0151881
2240000 14.9741 0.0151412
2250000 14.9743 0.0150754
2260000 14.9736 0.0150249
