1 4 4 7 6 15 7 15 7 8 15 8 4 22 7 12 16 11 18 8 22 15 6 8 22 12 16 15 7 
1 4 4 22 7 12 16 11 7 8 15 8 4 15 6 15 7 15 18 8 22 7 6 8 22 12 16 15 7 
34.8186 51.5302
22 7 4 15 6 15 7 15 7 8 15 8 4 22 7 12 16 11 18 7 1 4 6 8 22 12 16 15 8 
4 7 22 15 6 15 7 15 7 8 15 8 4 22 7 12 16 11 18 7 1 4 6 8 22 12 16 15 8 
15 8 22 7 4 15 6 15 7 8 15 8 4 22 7 12 16 11 18 7 1 4 6 8 7 15 22 12 16 
22 7 4 15 6 15 7 15 7 8 15 8 4 22 7 15 8 12 16 11 18 7 1 4 6 8 22 12 16 
22 12 16 15 6 15 7 15 7 8 15 8 4 22 7 12 16 11 18 7 1 4 6 8 22 7 4 15 8 
8 15 8 4 22 7 12 16 7 22 7 4 15 6 15 7 15 11 18 7 1 4 6 8 22 12 16 15 8 
37.0126 54.2288
4 7 22 15 6 15 7 15 7 8 15 8 4 22 7 12 16 11 18 7 1 4 6 8 22 12 16 15 8 
8 4 16 15 8 4 7 22 15 6 15 7 15 22 7 12 16 11 18 7 1 4 6 8 22 12 7 8 15 
4 7 22 15 6 15 7 15 7 8 15 8 4 22 7 12 16 11 18 7 1 4 6 8 22 12 16 15 8 
4 22 16 15 8 4 7 22 15 6 15 7 15 7 7 12 16 11 18 7 1 4 6 8 22 12 8 15 8 
4 7 22 15 6 15 7 15 7 8 15 8 4 22 7 12 16 11 4 7 1 18 6 8 22 12 16 15 8 
6 8 22 12 16 15 8 15 7 8 15 8 4 22 7 12 4 7 22 15 6 15 7 16 11 18 7 1 4 
35.8936 51.2784
8 4 16 15 8 4 7 22 15 6 15 7 15 22 7 12 16 11 18 7 1 4 6 8 22 12 7 8 15 
6 8 22 12 7 8 15 8 15 6 15 7 15 22 7 12 4 16 15 8 4 7 22 16 11 18 7 1 4 
8 4 16 15 8 4 7 22 15 6 15 7 15 22 7 12 16 11 18 7 1 4 6 8 22 12 7 8 15 
8 4 16 15 8 4 7 22 15 6 15 7 16 11 18 7 15 22 7 12 16 11 18 7 1 4 7 8 15 
16 11 18 7 8 4 7 22 15 6 15 7 15 22 8 15 8 4 16 15 1 4 6 8 22 12 7 7 12 
8 4 16 15 8 4 7 22 15 6 15 7 15 22 7 12 16 11 4 6 18 7 1 8 22 12 7 8 15 
37.0697 54.2016
8 4 16 15 8 4 7 22 15 6 15 7 16 11 18 7 15 22 7 12 16 11 18 7 1 4 7 8 15 
15 4 16 15 8 4 7 22 15 6 15 7 16 11 18 8 7 15 22 7 12 16 11 18 7 1 4 7 8 
7 16 11 18 7 15 8 15 8 4 16 15 8 4 7 22 15 22 7 12 16 11 18 7 1 4 7 6 15 
7 1 4 7 8 4 7 22 15 6 15 7 16 11 18 7 15 22 15 8 4 16 15 8 7 12 16 11 18 
8 4 16 15 8 4 7 22 15 6 15 7 16 11 18 7 15 22 7 12 16 11 18 7 1 4 7 8 15 
8 4 16 15 8 4 7 22 15 6 15 7 7 11 18 7 15 22 16 12 16 11 18 7 1 4 7 8 15 
35.8147 50.4954
8 4 16 15 8 4 7 22 15 6 15 7 16 11 18 7 15 22 7 12 16 11 18 7 1 4 7 8 15 
8 4 16 15 8 4 7 22 15 6 15 7 16 11 18 7 15 22 7 12 16 11 18 7 1 4 7 8 15 
8 4 16 15 8 4 7 22 15 6 15 7 16 11 18 7 15 22 7 12 16 11 18 7 1 4 7 8 15 
4 7 8 15 8 4 16 22 15 6 15 7 16 11 18 7 15 22 7 12 15 8 4 7 16 11 18 7 1 
8 11 18 7 15 22 7 12 16 4 16 15 8 4 7 22 15 6 15 7 16 11 18 7 1 4 7 8 15 
8 4 16 15 8 4 7 22 15 6 15 7 16 11 18 7 15 22 7 12 16 11 18 7 1 4 7 8 15 
37.3356 53.6493
8 4 16 15 8 4 7 22 15 6 15 7 16 11 18 7 15 22 7 12 16 11 18 7 1 4 7 8 15 
8 4 16 15 8 4 22 7 12 7 22 15 6 15 7 16 11 18 7 15 16 11 18 7 1 4 7 8 15 
8 4 16 15 8 4 7 22 15 6 15 7 16 7 15 22 18 11 7 12 16 11 18 7 1 4 7 8 15 
8 4 16 15 8 4 7 22 7 12 16 11 18 7 1 4 7 22 15 6 15 7 16 11 18 7 15 22 15 
8 4 16 15 7 12 16 11 8 4 7 22 15 6 15 7 16 11 18 7 15 22 18 7 1 4 7 8 15 
8 4 16 15 8 4 7 22 15 6 15 7 16 11 18 7 15 22 7 12 16 11 18 7 1 4 7 8 15 
36.6734 52.2134
8 4 16 15 7 12 16 11 8 4 7 22 15 6 15 7 16 11 18 7 15 22 18 7 1 4 7 8 15 
8 4 7 16 7 12 16 11 8 4 7 22 15 6 15 16 15 11 18 7 15 22 18 7 1 4 7 8 15 
11 18 7 15 22 18 7 11 8 4 7 7 1 4 7 8 15 8 4 16 15 7 12 22 15 6 15 7 16 
18 7 15 22 7 12 16 11 8 4 7 22 15 6 15 7 16 15 8 4 16 15 18 7 1 4 7 8 11 
8 4 16 15 7 12 16 11 8 15 7 16 4 7 22 15 6 11 18 7 15 22 18 7 1 4 7 8 15 
7 1 4 7 8 12 16 11 8 4 7 22 15 6 15 7 16 15 8 4 16 15 7 11 18 7 15 22 18 
34.094 47.3844
7 1 4 7 8 12 16 11 8 4 7 22 15 6 15 7 16 15 8 4 16 15 7 11 18 7 15 22 18 
15 6 15 7 16 15 8 4 16 15 7 11 18 22 18 7 1 4 7 8 12 16 11 11 18 7 15 22 22 
7 1 4 16 11 7 8 12 8 4 7 22 15 6 15 7 16 15 8 4 16 15 7 11 18 7 15 22 18 
7 1 4 7 8 16 15 8 4 16 15 7 11 18 7 15 12 16 11 8 4 7 22 15 6 15 7 22 18 
7 1 4 7 8 12 16 6 15 7 16 11 8 4 7 22 15 15 8 4 16 15 7 11 18 7 15 22 18 
6 15 7 16 15 8 4 11 8 7 15 22 18 7 1 4 7 8 12 16 16 15 7 11 18 4 7 22 15 
32.7513 45.1019
7 1 4 7 8 16 15 8 4 16 15 7 11 18 7 15 12 16 11 8 4 7 22 15 6 15 7 22 18 
4 7 22 15 6 15 7 8 4 16 15 7 11 22 15 6 15 7 22 18 7 1 18 7 15 12 16 11 8 
7 1 4 7 8 16 8 4 7 22 15 6 11 18 7 15 12 16 11 15 8 4 16 15 7 15 7 22 18 
7 22 18 7 1 16 15 8 4 16 15 7 11 18 7 15 12 16 11 8 4 7 4 7 8 22 15 6 15 
15 7 22 18 7 1 4 8 4 16 15 7 11 18 7 15 12 16 11 8 4 7 7 8 16 15 22 15 6 
4 7 8 16 15 8 4 16 4 16 15 7 11 18 7 15 12 16 11 8 4 7 22 15 6 15 7 22 1 
33.7715 47.3245
4 7 8 16 15 8 4 16 4 16 15 7 11 18 7 15 12 16 11 8 4 7 22 15 6 15 7 22 1 
4 15 12 16 11 8 4 7 22 15 6 15 7 22 7 7 8 16 15 8 4 16 4 16 15 7 11 18 1 
4 7 8 16 15 8 16 11 8 4 7 22 15 6 15 15 12 4 16 4 16 15 7 11 18 7 7 22 1 
4 7 8 16 15 12 16 11 8 4 16 4 16 15 7 11 18 7 15 8 4 7 22 15 6 15 7 22 1 
15 7 8 16 15 8 4 7 22 1 4 7 11 18 7 15 12 16 11 8 4 7 22 15 6 15 16 4 16 
4 7 8 16 15 8 4 16 12 4 16 15 7 11 18 7 15 16 11 8 4 7 22 15 6 15 7 22 1 
33.906 49.2433
15 7 8 16 15 8 4 7 22 1 4 7 11 18 7 15 12 16 11 8 4 7 22 15 6 15 16 4 16 
15 7 8 16 15 8 4 7 22 1 4 7 11 15 16 4 16 16 11 8 4 7 22 15 6 18 7 15 12 
15 7 8 16 15 8 4 7 22 1 4 7 11 4 7 22 15 6 15 16 18 7 15 12 16 11 8 4 16 
8 4 7 22 15 8 4 7 22 1 4 7 11 18 7 15 16 4 16 15 7 8 16 15 6 15 12 16 11 
15 7 8 16 15 8 4 7 16 11 8 4 11 18 7 15 12 22 1 4 7 7 22 15 6 15 16 4 16 
7 11 18 7 15 12 16 11 8 15 7 8 16 15 8 4 7 22 1 4 4 7 22 15 6 15 16 4 16 
34.3 49.9032
15 7 8 16 15 8 4 7 16 11 8 4 11 18 7 15 12 22 1 4 7 7 22 15 6 15 16 4 16 
15 7 8 16 15 8 12 22 1 4 7 16 11 8 4 11 18 7 15 4 7 7 22 15 6 15 16 4 16 
15 7 8 16 15 8 1 4 7 11 8 4 11 18 7 15 12 22 4 7 16 7 22 15 6 15 16 4 16 
15 7 8 16 15 8 4 7 16 11 8 4 11 18 7 15 12 22 1 4 7 7 22 15 6 15 16 4 16 
11 18 7 15 15 8 4 6 15 16 4 16 15 7 8 16 12 22 1 4 7 7 22 15 7 16 11 8 4 
16 15 8 15 7 8 4 7 16 11 8 4 11 18 7 15 12 22 1 4 7 7 22 15 6 15 16 4 16 
34.986 51.9757
15 7 8 16 15 8 12 22 1 4 7 16 11 8 4 11 18 7 15 4 7 7 22 15 6 15 16 4 16 
4 16 15 7 15 8 12 22 1 4 7 16 11 8 4 11 18 7 8 16 15 4 7 7 22 15 6 15 16 
15 6 15 16 4 8 12 22 1 4 7 16 11 8 4 11 18 16 15 7 8 16 15 7 15 4 7 7 22 
4 11 18 7 15 4 12 22 1 4 7 16 4 16 15 7 8 16 15 8 7 7 22 15 6 15 16 11 8 
7 16 11 8 15 6 15 16 4 16 15 7 8 16 4 11 18 7 15 4 7 7 22 15 8 12 22 1 4 
18 7 15 4 7 8 12 22 1 4 7 16 15 16 4 16 15 7 8 16 15 7 22 15 6 11 8 4 11 
34.0884 50.1243
18 7 15 4 7 8 12 22 1 4 7 16 15 16 4 16 15 7 8 16 15 7 22 15 6 11 8 4 11 
18 7 15 4 7 8 12 22 1 4 7 16 15 16 4 16 15 7 8 16 15 7 22 15 6 11 8 4 11 
12 22 1 4 18 7 15 4 7 8 7 16 15 16 4 16 15 7 8 16 15 7 22 15 6 11 8 4 11 
15 6 11 8 4 11 12 22 1 4 7 16 15 16 4 16 18 7 15 4 7 8 15 7 8 16 15 7 22 
18 7 7 16 7 8 12 22 1 4 15 4 15 16 4 16 15 7 8 16 15 7 22 15 6 11 8 4 11 
18 7 15 4 7 8 12 15 1 4 7 16 15 16 4 16 22 7 8 16 15 7 22 15 6 11 8 4 11 
34.5353 51.8426
18 7 15 4 7 8 12 15 1 4 7 16 15 16 4 16 22 7 8 16 15 7 22 15 6 11 8 4 11 
18 7 15 4 16 7 8 12 15 1 4 7 15 16 4 16 22 7 8 16 15 7 22 15 6 11 8 4 11 
18 7 15 4 7 8 12 15 1 4 7 16 15 16 4 16 22 7 8 16 15 7 22 15 6 11 8 4 11 
18 7 15 4 7 8 8 4 11 4 7 16 15 16 4 16 22 7 8 16 15 7 22 15 6 11 12 15 1 
18 7 15 4 8 16 15 7 22 15 6 11 8 4 7 8 12 15 1 4 7 16 15 16 4 16 22 7 11 
18 7 15 4 7 8 12 15 1 4 7 16 15 16 4 16 22 7 8 16 15 6 22 15 7 11 8 4 11 
34.7135 52.8445
18 7 15 4 7 8 12 15 1 4 7 16 15 16 4 16 22 7 8 16 15 6 22 15 7 11 8 4 11 
7 16 15 16 4 16 22 7 8 16 15 6 8 4 11 18 7 15 8 16 15 6 22 15 7 11 8 1 4 
18 7 15 16 4 7 8 12 15 1 4 7 16 15 16 4 22 7 8 16 15 6 22 15 7 11 8 4 11 
18 7 15 4 7 8 4 16 22 7 8 16 15 16 12 15 1 4 7 16 15 6 22 15 7 11 8 4 11 
18 7 15 4 16 15 6 15 1 4 7 16 15 16 4 16 22 7 8 7 8 12 22 15 7 11 8 4 11 
18 7 15 4 7 8 12 15 1 4 7 16 15 16 4 16 22 7 8 16 15 6 22 15 7 11 8 4 11 
34.4531 51.3062
18 7 15 4 7 8 4 16 22 7 8 16 15 16 12 15 1 4 7 16 15 6 22 15 7 11 8 4 11 
16 12 15 1 4 7 16 15 6 22 8 16 11 18 7 15 4 7 8 4 16 22 7 15 7 11 8 4 15 
1 4 7 4 7 8 4 16 22 7 8 16 15 16 12 11 18 7 15 16 15 6 22 15 7 11 8 4 15 
7 8 16 4 7 8 8 4 11 18 7 15 15 16 12 15 1 4 7 16 15 6 22 15 7 11 4 16 22 
4 7 15 4 7 8 4 16 22 7 8 16 15 16 12 15 1 4 7 16 15 11 18 6 22 15 7 11 8 
18 7 15 4 7 8 4 16 22 7 8 16 15 16 12 15 1 4 7 16 6 15 22 15 7 11 8 4 11 
31.2476 44.2247
18 7 15 4 7 8 4 16 22 7 8 16 15 16 12 15 1 4 7 16 6 15 22 15 7 11 8 4 11 
15 7 15 4 7 8 4 16 22 7 8 16 15 16 12 15 1 4 7 16 6 15 22 15 7 11 8 18 7 
1 4 7 4 7 8 4 6 15 22 15 7 11 8 4 11 18 7 15 16 16 22 7 8 16 15 16 12 15 
4 7 16 6 7 8 4 16 22 15 22 15 7 11 8 4 11 18 7 15 4 7 8 16 15 16 12 15 1 
18 7 15 4 7 8 4 16 22 7 8 16 15 16 12 15 1 4 7 16 6 15 22 15 7 11 8 4 11 
18 15 16 12 15 1 4 7 16 6 15 7 15 4 7 8 4 16 22 7 8 16 22 15 7 11 8 4 11 
31.0192 42.2638
15 7 15 4 7 8 4 16 22 7 8 16 15 16 12 15 1 4 7 16 6 15 22 15 7 11 8 18 7 
15 7 15 4 7 8 4 16 22 7 8 16 15 16 12 15 1 4 7 16 18 15 22 15 7 11 8 6 7 
4 7 15 4 7 8 4 16 22 7 8 16 7 16 6 15 22 15 7 11 8 18 7 15 15 16 12 15 1 
15 7 15 4 7 22 4 16 8 7 8 16 15 16 12 15 1 4 7 16 6 15 22 15 7 11 8 18 7 
16 6 15 22 15 7 4 16 22 7 8 16 15 16 12 15 1 4 7 15 7 15 4 7 8 11 8 18 7 
15 7 15 4 7 8 4 16 22 7 8 16 15 16 12 15 1 15 22 15 6 4 7 16 7 11 8 18 7 
33.3116 48.1178
4 7 15 4 7 8 4 16 22 7 8 16 7 16 6 15 22 15 7 11 8 18 7 15 15 16 12 15 1 
22 15 15 4 7 8 4 16 22 7 15 15 16 12 15 1 4 7 7 11 8 18 7 8 16 7 16 6 15 
4 7 15 22 4 7 8 4 16 7 8 16 7 16 6 15 22 15 7 11 8 18 7 15 15 16 12 15 1 
4 7 15 15 7 11 8 18 7 15 8 16 7 16 6 15 22 4 7 8 4 16 22 7 15 16 12 15 1 
4 8 16 7 16 6 15 22 15 7 15 4 7 8 4 16 22 7 7 11 8 18 7 15 15 16 12 15 1 
22 7 8 15 16 12 15 1 4 7 15 16 7 16 6 15 22 15 7 11 8 18 7 15 4 7 8 4 16 
33.7607 49.9158
22 7 8 15 16 12 15 1 4 7 15 16 7 16 6 15 22 15 7 11 8 18 7 15 4 7 8 4 16 
22 7 8 15 6 15 16 12 15 1 4 7 15 16 7 16 22 15 7 11 8 18 7 15 4 7 8 4 16 
15 7 11 15 16 12 15 1 8 18 7 15 4 7 8 4 16 22 7 8 4 7 15 16 7 16 6 15 22 
22 7 8 15 15 7 11 8 18 7 15 16 12 15 1 4 7 15 16 7 16 6 15 22 4 7 8 4 16 
22 7 8 15 16 12 15 1 4 7 15 16 7 16 6 15 22 15 4 16 8 18 7 15 4 7 8 7 11 
4 16 22 7 8 15 16 12 15 1 15 16 7 16 6 15 22 15 7 11 8 18 7 4 7 15 4 7 8 
35.5625 53.2971
15 7 11 15 16 12 15 1 8 18 7 15 4 7 8 4 16 22 7 8 4 7 15 16 7 16 6 15 22 
15 7 11 15 16 12 15 1 8 18 7 4 16 7 8 15 4 22 7 8 4 7 15 16 7 16 6 15 22 
15 7 22 7 8 4 7 15 16 7 16 6 15 7 8 4 16 11 15 16 12 15 1 8 18 7 15 4 22 
15 7 11 8 15 16 12 15 1 8 18 7 15 4 7 4 16 22 7 8 4 7 15 16 7 16 6 15 22 
15 7 11 15 7 15 15 1 8 18 16 12 4 7 8 4 16 22 7 8 4 7 15 16 7 16 6 15 22 
15 7 11 16 22 7 8 4 7 15 16 7 16 6 15 22 15 16 12 15 1 8 18 7 15 4 7 8 4 
35.7042 52.6853
15 7 11 8 15 16 12 15 1 8 18 7 15 4 7 4 16 22 7 8 4 7 15 16 7 16 6 15 22 
15 7 11 8 15 16 12 15 1 8 18 7 15 16 22 7 8 7 4 4 4 7 15 16 7 16 6 15 22 
4 16 22 7 8 4 12 15 1 8 18 16 6 15 22 15 7 11 8 15 16 7 15 16 7 7 15 4 7 
15 7 11 8 15 16 7 4 16 22 7 12 15 1 8 18 7 15 4 8 4 7 15 16 7 16 6 15 22 
15 7 16 22 7 8 4 7 15 16 7 16 6 11 8 15 16 12 15 1 8 18 7 15 4 7 4 15 22 
15 7 11 8 15 16 12 15 7 15 16 7 15 4 7 4 16 22 7 8 4 1 8 18 7 16 6 15 22 
34.7514 51.0531
15 7 11 8 15 16 7 4 16 22 7 12 15 1 8 18 7 15 4 8 4 7 15 16 7 16 6 15 22 
4 8 4 7 15 16 7 16 6 15 22 12 15 1 8 18 7 15 15 7 11 8 15 16 7 4 16 22 7 
4 7 11 8 15 16 7 4 16 22 7 12 15 1 16 7 16 6 15 22 15 7 15 8 18 7 15 4 8 
15 7 11 8 15 16 15 22 16 22 7 12 15 1 8 18 7 15 4 8 4 7 15 16 7 16 6 7 4 
15 7 11 8 15 16 7 4 16 22 7 12 4 8 4 7 7 15 15 1 8 18 15 16 7 16 6 15 22 
15 7 11 8 15 16 18 7 15 4 8 4 7 7 4 16 22 7 12 15 1 8 15 16 7 16 6 15 22 
35.2965 51.7572
4 7 11 8 15 16 7 4 16 22 7 12 15 1 16 7 16 6 15 22 15 7 15 8 18 7 15 4 8 
4 7 11 8 15 16 7 22 15 7 15 12 15 1 16 7 16 6 15 4 16 22 7 8 18 7 15 4 8 
16 22 7 12 1 16 7 16 6 15 22 12 15 1 16 7 16 6 15 22 15 7 15 8 8 15 16 7 4 
4 7 11 8 15 16 16 7 16 22 7 12 15 1 7 4 16 6 15 22 15 7 15 8 18 7 15 4 8 
12 15 1 16 7 16 6 4 16 4 8 4 7 11 8 15 16 7 15 22 15 7 15 8 18 7 15 22 7 
8 18 7 15 4 8 4 7 11 8 7 12 15 1 16 7 16 6 15 22 15 15 16 7 4 16 22 7 15 
38.6116 58.334
12 15 1 16 7 16 6 4 16 4 8 4 7 11 8 15 16 7 15 22 15 7 15 8 18 7 15 22 7 
12 15 1 15 22 15 7 15 8 18 8 4 7 11 8 15 16 7 16 7 16 6 4 16 4 7 15 22 7 
8 15 16 7 15 22 15 7 15 8 8 15 22 7 12 15 1 16 7 16 6 4 16 4 18 7 4 7 11 
22 7 1 16 7 16 6 4 16 4 8 4 7 11 8 15 16 7 15 22 15 7 15 8 12 15 18 7 15 
7 11 8 15 16 7 15 22 15 7 15 7 12 15 1 16 7 16 6 4 16 4 8 8 18 7 15 22 4 
4 8 4 7 11 8 15 7 12 15 1 16 7 16 6 4 16 7 15 22 15 7 15 8 18 7 15 22 16 
39.2136 58.8167
4 8 4 7 11 8 15 7 12 15 1 16 7 16 6 4 16 7 15 22 15 7 15 8 18 7 15 22 16 
4 8 4 7 11 8 15 7 12 15 1 16 7 16 6 4 16 7 15 22 15 7 15 8 18 7 15 22 16 
4 7 4 7 11 8 15 7 12 15 1 16 8 16 6 4 16 7 15 22 15 7 15 8 18 7 15 22 16 
22 8 4 7 11 8 15 7 12 15 1 16 7 16 6 4 16 7 15 22 15 7 15 8 18 7 16 4 15 
16 4 8 7 11 8 15 7 12 15 1 16 7 16 6 4 16 7 15 22 15 7 4 15 8 18 7 15 22 
15 8 4 7 11 8 15 7 15 22 15 7 15 8 18 7 15 22 16 4 1 16 7 16 6 4 16 7 12 
39.6295 58.6115
16 4 8 7 11 8 15 7 12 15 1 16 7 16 6 4 16 7 15 22 15 7 4 15 8 18 7 15 22 
16 4 8 7 11 8 15 7 12 15 1 16 7 16 6 4 16 7 15 22 15 7 4 15 8 18 7 15 22 
7 12 15 1 16 7 16 16 4 8 7 11 8 15 6 4 16 7 15 22 15 7 4 15 8 18 7 15 22 
16 7 15 22 15 7 4 15 12 15 1 16 7 7 15 22 16 4 8 7 11 8 15 7 8 18 16 6 4 
16 6 4 7 11 8 15 7 12 15 1 16 22 16 4 8 16 7 15 22 15 7 4 15 8 18 7 15 7 
16 4 8 7 11 8 15 7 4 15 8 18 7 16 6 4 16 7 15 22 15 7 12 15 1 16 7 15 22 
37.9558 56.6215
16 7 15 22 15 7 4 15 12 15 1 16 7 7 15 22 16 4 8 7 11 8 15 7 8 18 16 6 4 
16 7 15 22 15 7 4 15 12 15 1 16 7 7 15 22 16 4 8 16 11 8 15 7 8 18 7 6 4 
16 7 8 15 15 7 4 15 12 15 1 16 7 7 15 22 16 4 8 7 11 15 22 7 8 18 16 6 4 
8 7 15 22 15 7 4 8 7 11 8 15 7 8 18 16 6 4 15 12 15 1 16 7 7 15 22 16 4 
7 7 15 22 16 4 8 15 12 15 6 4 16 7 15 22 15 7 4 7 11 8 15 7 8 18 16 1 16 
16 7 15 22 15 8 7 11 8 15 7 8 18 16 7 4 15 12 15 1 16 7 7 15 22 16 4 6 4 
33.551 48.9345
16 7 8 15 15 7 4 15 12 15 1 16 7 7 15 22 16 4 8 7 11 15 22 7 8 18 16 6 4 
16 7 8 15 15 7 4 15 12 15 8 18 16 6 1 16 7 7 15 22 16 4 8 7 11 15 22 7 4 
16 7 8 15 1 15 7 4 15 12 15 16 7 7 15 22 16 4 8 7 11 15 22 7 8 18 16 6 4 
16 7 8 15 15 7 16 4 8 7 11 16 7 7 15 22 4 15 12 15 1 15 22 7 8 18 16 6 4 
16 7 8 15 15 7 4 15 12 15 1 16 7 7 15 22 16 4 8 7 11 15 16 6 4 22 7 8 18 
16 7 8 15 15 7 4 15 12 15 1 16 7 15 22 7 8 18 8 7 11 7 15 22 16 4 16 6 4 
33.3174 49.2143
16 7 8 15 15 7 4 15 12 15 1 16 7 7 15 22 16 4 8 7 11 15 16 6 4 22 7 8 18 
16 7 8 15 22 16 4 8 7 11 15 16 7 7 15 15 7 4 15 12 15 1 16 6 4 22 7 8 18 
16 7 8 15 15 7 4 15 12 15 1 16 7 7 15 22 16 4 8 7 11 15 16 6 4 22 7 8 18 
16 7 8 15 15 7 4 15 12 15 1 16 7 4 8 7 11 15 16 6 4 22 15 22 16 7 7 8 18 
15 16 8 15 15 7 4 15 12 15 1 16 7 7 15 22 16 4 7 8 18 16 7 6 4 22 8 7 11 
16 7 8 16 4 8 7 11 15 16 6 4 22 7 8 22 15 15 7 4 15 12 15 1 16 7 7 15 18 
33.6228 51.91
16 7 8 15 15 7 4 15 12 15 1 16 7 7 15 22 16 4 8 7 11 15 16 6 4 22 7 8 18 
16 7 8 15 15 7 4 15 12 15 1 16 7 7 15 22 16 11 15 16 4 8 7 6 4 22 7 8 18 
18 16 7 15 15 7 4 15 12 15 1 16 7 7 15 22 16 4 8 7 11 8 15 16 6 4 22 7 8 
15 7 16 6 4 22 7 8 18 16 1 16 7 7 15 22 16 4 8 7 11 15 8 15 15 7 4 15 12 
16 16 7 8 15 15 7 4 15 12 15 1 7 7 15 22 16 4 8 7 11 15 16 6 4 22 7 8 18 
16 7 8 15 15 7 4 15 12 15 1 16 7 7 15 22 6 4 22 7 8 15 16 16 4 8 7 11 18 
33.0608 50.6875
16 7 8 15 15 7 4 15 12 15 1 16 7 7 15 22 6 4 22 7 8 15 16 16 4 8 7 11 18 
15 22 4 22 7 8 15 16 16 4 8 7 11 18 16 7 6 8 15 15 7 4 15 12 15 1 16 7 7 
16 16 4 8 7 11 18 16 7 8 15 15 7 4 15 22 6 4 22 7 8 15 15 12 15 1 16 7 7 
8 7 8 15 15 7 4 15 12 15 1 16 7 7 15 22 6 4 22 7 8 15 16 16 18 16 7 11 4 
16 7 8 15 15 7 7 8 15 16 16 4 8 7 11 18 6 4 22 4 15 12 15 1 16 7 7 15 22 
7 15 8 15 8 15 16 16 4 8 7 11 18 16 7 22 6 4 22 7 15 7 4 15 12 15 1 16 7 
31.4524 48.1289
16 7 8 15 15 7 4 15 12 15 1 16 7 7 15 22 6 4 22 7 8 15 16 16 4 8 7 11 18 
16 7 8 15 15 7 4 15 12 15 1 16 7 7 15 22 11 18 6 4 22 7 8 15 16 16 4 8 7 
12 15 1 16 15 7 11 18 16 7 8 15 7 7 15 22 6 4 22 7 8 15 16 16 4 8 7 4 15 
18 16 7 8 15 15 7 15 12 15 1 16 7 7 15 22 6 4 22 7 8 15 4 16 16 4 8 7 11 
7 15 22 6 4 22 7 8 15 8 7 11 18 16 7 8 15 15 7 4 15 12 16 16 4 15 1 16 7 
16 7 8 15 15 7 4 15 12 15 1 16 7 7 15 22 6 4 22 7 8 15 16 16 4 8 7 11 18 
33.7574 53.5194
7 15 22 6 4 22 7 8 15 8 7 11 18 16 7 8 15 15 7 4 15 12 16 16 4 15 1 16 7 
7 15 22 6 4 16 7 8 15 8 7 11 18 16 7 8 15 15 7 4 15 12 16 16 4 15 1 22 7 
7 8 15 15 7 4 15 12 16 16 4 11 18 16 7 15 22 6 4 22 7 8 15 8 7 15 1 16 7 
7 15 22 1 16 7 7 8 15 8 7 11 18 16 7 8 15 15 7 4 15 12 16 16 4 15 6 4 22 
7 15 22 15 7 4 15 12 16 16 6 4 22 7 8 15 8 7 11 18 16 7 8 15 4 15 1 16 7 
7 15 22 6 4 22 7 8 15 8 7 11 18 16 7 8 15 15 7 4 15 12 16 16 4 15 1 16 7 
34.3428 52.0335
7 8 15 15 7 4 15 12 16 16 4 11 18 16 7 15 22 6 4 22 7 8 15 8 7 15 1 16 7 
16 4 11 18 16 4 15 16 7 7 8 15 15 7 7 15 22 6 4 22 7 8 15 8 7 15 1 12 16 
16 7 15 22 7 4 15 12 7 15 1 16 7 7 8 15 15 6 4 22 7 8 15 8 16 16 4 11 18 
7 8 15 15 7 4 15 12 16 16 4 11 18 16 7 15 22 6 4 22 7 8 15 8 7 15 1 16 7 
7 8 15 18 16 7 15 12 16 16 4 11 15 7 4 15 22 6 4 22 7 8 15 8 7 15 1 16 7 
7 8 15 15 7 4 11 18 4 15 12 16 16 16 7 15 22 6 4 22 7 8 15 8 7 15 1 16 7 
35.4092 54.3312
7 8 15 18 16 7 15 12 16 16 4 11 15 7 4 15 22 6 4 22 7 8 15 8 7 15 1 16 7 
7 8 15 18 16 7 15 12 16 16 4 11 15 7 4 15 22 7 4 22 6 8 15 8 7 15 1 16 7 
7 8 15 22 6 4 22 7 8 15 8 7 15 18 16 7 15 12 16 16 4 11 15 7 4 15 1 16 7 
7 8 15 18 16 7 15 12 16 16 4 11 1 16 15 7 4 15 22 6 4 22 7 8 15 8 7 15 7 
15 7 4 15 16 7 15 12 15 1 16 7 7 8 15 18 22 6 4 22 7 8 15 8 7 16 16 4 11 
7 6 4 22 7 8 15 8 7 15 1 16 15 7 4 15 22 8 15 18 16 7 15 12 16 16 4 11 7 
34.6586 52.3139
7 6 4 22 7 8 15 8 7 15 1 16 15 7 4 15 22 8 15 18 16 7 15 12 16 16 4 11 7 
7 6 4 22 7 8 15 16 7 15 8 7 15 1 16 15 7 4 15 22 8 15 18 12 16 16 4 11 7 
7 6 4 22 15 8 15 8 7 15 1 16 15 7 4 7 22 8 15 18 16 7 15 12 16 16 4 11 7 
7 15 22 8 15 18 16 7 15 12 16 16 6 4 22 7 8 15 8 7 15 1 16 15 7 4 4 11 7 
7 6 4 22 7 8 15 8 7 15 1 16 15 7 4 15 22 8 15 18 16 7 15 12 16 16 4 11 7 
7 15 12 16 16 4 11 7 7 15 1 16 15 7 4 15 22 8 15 6 4 22 7 8 15 8 7 18 16 
33.9365 50.2587
