10000 1.46663 0
20000 1.46983 0.00320403
30000 1.48722 0.0174822
40000 1.50055 0.0181816
50000 1.49786 0.0143378
60000 1.49481 0.0120982
70000 1.50016 0.011538
80000 1.51304 0.0163033
90000 1.51029 0.014639
100000 1.50217 0.0154032
110000 1.50071 0.014009
120000 1.50086 0.0127893
130000 1.49947 0.0118469
140000 1.49723 0.0111934
150000 1.49586 0.0105105
160000 1.49435 0.00994694
170000 1.49435 0.00934353
180000 1.4929 0.00892821
190000 1.49273 0.00844699
200000 1.49287 0.00801489
210000 1.49083 0.00789375
220000 1.48937 0.00766661
230000 1.48892 0.00733917
240000 1.49119 0.00738349
250000 1.49085 0.0070903
260000 1.49199 0.00690828
270000 1.49156 0.00666171
280000 1.49421 0.00694608
290000 1.49619 0.00698638
300000 1.49588 0.0067563
310000 1.49375 0.0068734
320000 1.4913 0.00709261
330000 1.49086 0.00688812
340000 1.49122 0.00669184
350000 1.49248 0.00662008
360000 1.49285 0.00644396
370000 1.49217 0.00630376
380000 1.4921 0.00613611
390000 1.49245 0.00598721
400000 1.49299 0.00586051
410000 1.4922 0.00577006
420000 1.49225 0.00563118
430000 1.49114 0.00560882
440000 1.49241 0.00562387
450000 1.49303 0.00553257
460000 1.49463 0.00564393
470000 1.4938 0.00558456
480000 1.49306 0.00551739
490000 1.49328 0.00540813
500000 1.49321 0.00529927
510000 1.49347 0.00520079
520000 1.49358 0.00510102
530000 1.4941 0.00503006
540000 1.49359 0.00496232
550000 1.49337 0.00487587
560000 1.49458 0.00493634
570000 1.49582 0.00500699
580000 1.49685 0.00502596
590000 1.49828 0.00514351
600000 1.49742 0.00513086
610000 1.49712 0.00505472
620000 1.49795 0.0050422
630000 1.49817 0.00496623
640000 1.49835 0.00489137
650000 1.49948 0.00494536
660000 1.49896 0.00489739
670000 1.49901 0.00482395
680000 1.49872 0.00476088
690000 1.49839 0.00470314
700000 1.49783 0.00466904
710000 1.49874 0.0046926
720000 1.49884 0.00462801
730000 1.49922 0.00457984
740000 1.49908 0.0045199
750000 1.49889 0.0044631
760000 1.5 0.00454249
770000 1.50006 0.00448344
780000 1.50051 0.00444826
790000 1.50067 0.0043947
800000 1.5002 0.0043649
810000 1.50036 0.00431359
820000 1.50007 0.00427052
830000 1.50052 0.0042426
840000 1.49994 0.00423165
850000 1.50002 0.00418233
860000 1.49991 0.00413486
870000 1.50017 0.00409527
880000 1.49942 0.00411766
890000 1.49938 0.0040713
900000 1.49884 0.00406152
910000 1.49928 0.00404039
920000 1.49955 0.00400522
930000 1.49925 0.00397312
940000 1.49897 0.00394041
950000 1.49901 0.00389887
960000 1.4991 0.00385912
970000 1.49902 0.00381983
980000 1.49799 0.0039201
990000 1.49745 0.00391721
1000000 1.49697 0.00390786
