10000 1.53362 0
20000 1.49989 0.0238518
30000 1.49098 0.0174871
40000 1.49075 0.0131168
50000 1.48802 0.0107738
60000 1.49086 0.00934594
70000 1.49277 0.00820297
80000 1.49176 0.00723975
90000 1.50311 0.0124903
100000 1.50077 0.0114582
110000 1.5035 0.0107362
120000 1.50932 0.0113125
130000 1.50753 0.0105837
140000 1.50943 0.00999766
150000 1.50986 0.00934026
160000 1.51354 0.0094537
170000 1.51042 0.00939769
180000 1.51007 0.00888227
190000 1.51142 0.00851663
200000 1.51106 0.00809842
210000 1.51163 0.0077328
220000 1.51112 0.00739814
230000 1.51506 0.008061
240000 1.51446 0.00774802
250000 1.51331 0.00752239
260000 1.50953 0.00812632
270000 1.50936 0.00782725
280000 1.50933 0.00754775
290000 1.50775 0.00745157
300000 1.50576 0.00746245
310000 1.50743 0.00740562
320000 1.50828 0.00722233
330000 1.50756 0.00703925
340000 1.50519 0.0072191
350000 1.50623 0.00708788
360000 1.50514 0.00697506
370000 1.5038 0.00691295
380000 1.50204 0.00695288
390000 1.50149 0.0067964
400000 1.50082 0.00665905
410000 1.50168 0.00655188
420000 1.50366 0.00668786
430000 1.50306 0.0065596
440000 1.50214 0.00647351
450000 1.50384 0.00654742
460000 1.50546 0.00660246
470000 1.50608 0.0064909
480000 1.5056 0.0063734
490000 1.50527 0.00625166
500000 1.50486 0.00614036
510000 1.50522 0.00603094
520000 1.50533 0.00591585
530000 1.50492 0.00581822
540000 1.50529 0.00572255
550000 1.50565 0.00562968
560000 1.50466 0.00561641
570000 1.50389 0.00556952
580000 1.50333 0.00550179
590000 1.50237 0.00549223
600000 1.50132 0.00549891
610000 1.50039 0.00548784
620000 1.49943 0.00548206
630000 1.49998 0.00542255
640000 1.50184 0.00564582
650000 1.50101 0.00561851
660000 1.50023 0.00558823
670000 1.50036 0.00550644
680000 1.50067 0.00543394
690000 1.50136 0.00539875
700000 1.5028 0.0055108
710000 1.50289 0.00543395
720000 1.50212 0.00541326
730000 1.50192 0.00534261
740000 1.502 0.00527098
750000 1.50223 0.00520566
760000 1.50326 0.00523886
770000 1.50333 0.00517126
780000 1.50418 0.00517402
790000 1.50311 0.00521802
800000 1.50299 0.0051541
810000 1.50271 0.00509804
820000 1.50337 0.00507862
830000 1.50288 0.0050409
840000 1.50261 0.00498827
850000 1.50212 0.00495418
860000 1.50263 0.00492313
870000 1.50332 0.00491429
880000 1.50392 0.00489548
890000 1.50447 0.00487084
900000 1.50445 0.00481675
910000 1.50463 0.00476704
920000 1.50488 0.0047221
930000 1.50488 0.00467132
940000 1.5051 0.00462676
950000 1.5049 0.00458259
960000 1.50455 0.00454785
970000 1.50447 0.0045017
980000 1.50469 0.00446104
990000 1.50457 0.00441768
1000000 1.50455 0.00437353
