1.056860923767089844e+00 8.819858431816101074e-01
1.081646084785461426e+00 9.302102327346801758e-01
8.877115696668624878e-02 1.393611729145050049e-01
6.830925494432449341e-02 1.023795008659362793e-01
4.780847579240798950e-02 6.343989819288253784e-02
5.614921078085899353e-02 8.392459154129028320e-02
